tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
0	???	3.98	4.77	0.79	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 lascio aperto?	lascio aperto?	lascio aperto
1	TO026	4.98	5.535	0.555	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 sì grazie.	sì grazie.	sì grazie
2	???	5.78	6.342	0.562	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 °arrivederci°	°arrivederci°	arrivederci
3	TO028	10.686	11.422	0.736	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 permesso?	permesso?	permesso
4	TO026	11.539	12.43	0.891	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 buongiorno, pre[go,]	buongiorno, pre[go,]	buongiorno prego
5	TO028	12.326	12.867	0.541	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [bu]ongiorno,	[bu]ongiorno,	buongiorno
6	TO026	12.879	14.163	1.284	True	2	0	0	0	0	0	0	False	False	False	False	False	_	0	1	1	3	 ha già incontrato {nome_raccoglitore} ?	ha già incontrato {nome_raccoglitore} ?	ha già incontrato {nome_raccoglitore} ?
7	TO028	14.648	17.32	2.672	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	 sì {P} [e mi ha detto tutto, si si si appo]sto	sì {P} [e mi ha detto tutto, si si si appo]sto	sì {P} e mi ha detto tutto si si si apposto
8	TO026	15.223	17.167	1.944	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	6	 [sì {P} che le ha detto benissimo]	[sì {P} che le ha detto benissimo]	sì {P} che le ha detto benissimo
9	TO028	18.1	19.181	1.081	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 già ho compilato tutto,	già ho compilato tutto,	già ho compilato tutto
10	TO026	20.025	22.994	2.969	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	7	 ecco come si raccoglie materiale:: {ride} [del parla]to	ecco come si raccoglie materiale:: {ride} [del parla]to	ecco come si raccoglie materiale {ride} del parlato
11	TO028	22.134	22.703	0.569	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [infatti]	[infatti]	infatti
12	TO028	23.524	26.047	2.523	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 stavo:: ci stavo giusto pensando	stavo:: ci stavo giusto pensando	stavo ci stavo giusto pensando
13	TO028	27.467	33.25	5.783	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	 e::h allora io avrei qualche problema proprio un po' più amministrativo nel senso [della] borsa di studio	e::h allora io avrei qualche problema proprio un po' più amministrativo nel senso [della] borsa di studio	eh allora io avrei qualche problema proprio un po' più amministrativo nel senso della borsa di studio
14	TO026	31.992	32.523	0.531	True	0	0	0	0	0	0	0	False	False	False	False	True	13=0.531	0	0	0	1	 mhmh	mhmh	mhmh
15	TO026	33.452	33.881	0.429	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 mhmh	mhmh	mhmh
16	TO028	33.881	36.56	2.679	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 e:h solo qualche informazione proprio sul come::	e:h solo qualche informazione proprio sul come::	eh solo qualche informazione proprio sul come
17	TO026	36.949	38.926	1.977	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 se [sono in grado di dargliela::]	se [sono in grado di dargliela::]	se sono in grado di dargliela
18	TO028	37.272	40.776	3.504	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	 [viene erogata::, quando::,] {P} lei lo sa per caso?	[viene erogata::, quando::,] {P} lei lo sa per caso?	viene erogata quando {P} lei lo sa per caso
19	TO026	41.049	45.363	4.314	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 eh come dicevamo la volta scorsa per queste informazioni:: deve chiedere agli uffici no?	eh come dicevamo la volta scorsa per queste informazioni:: deve chiedere agli uffici no?	eh come dicevamo la volta scorsa per queste informazioni deve chiedere agli uffici no
20	TO028	45.501	48.556	3.055	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 e non sa neanche [cosa succede] se: io rifiuto?	e non sa neanche [cosa succede] se: io rifiuto?	e non sa neanche cosa succede se io rifiuto
21	TO026	46.293	47.05	0.757	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [non sapre:i]	[non sapre:i]	non saprei
22	TO026	49.936	50.457	0.521	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 e:h no	e:h no	eh no
23	TO028	50.831	51.34	0.509	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 mh	mh	mh
24	TO028	52.11	52.411	0.301	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 mh	mh	mh
25	TO026	52.865	53.762	0.897	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 eh purtroppo no,	eh purtroppo no,	eh purtroppo no
26	TO028	54.739	55.267	0.528	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 x[xxx]	x[xxx]	xxxx
27	TO026	54.893	57.562	2.669	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [in che] senso se rifiuta::: sì	[in che] senso se rifiuta::: sì	in che senso se rifiuta sì
28	TO028	57.562	60.196	2.634	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 m::h mio padre h[a:::]	m::h mio padre h[a:::]	mh mio padre ha
29	TO026	59.977	63.569	3.592	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	14	 [ah] no no non per::=mh cioè non volevo [sapere i motivi personali {P} sì.]	[ah] no no non per::=mh cioè non volevo [sapere i motivi personali {P} sì.]	ah no no non per mh cioè non volevo sapere i motivi personali {P} sì
30	TO028	61.479	68.227	6.748	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	23	 [no no no no:: nel senso che=eh] non sono certa di riuscire a partire finché non son parti~ non so come spiegare.	[no no no no:: nel senso che=eh] non sono certa di riuscire a partire finché non son parti~ non so come spiegare.	no no no no nel senso che eh non sono certa di riuscire a partire finché non son parti~ non so come spiegare
31	TO026	68.652	69.623	0.971	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 sì [sì sì ce:rto]	sì [sì sì ce:rto]	sì sì sì certo
32	TO028	68.754	70.965	2.211	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	 [e quindi:::] {P} [finché::]	[e quindi:::] {P} [finché::]	e quindi {P} finché
33	TO026	70.249	73.136	2.887	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 [deve sapere] e:::h no deve chiedere agli uffici	[deve sapere] e:::h no deve chiedere agli uffici	deve sapere eh no deve chiedere agli uffici
34	TO028	73.182	74.453	1.271	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 okay perfetto	okay perfetto	okay perfetto
35	TO026	74.524	75.272	0.748	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 °eh per quello::°	°eh per quello::°	eh per quello
36	TO028	75.425	86.885	11.46	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	36	 pero' non ha mai sentito lei parlare di pena::li o cose da pagare in più, rispet~ cioè okay restituire i soldi per carità, pero' penali eccetera io ho letto il bando non c' è scritto nulla	pero' non ha mai sentito lei parlare di pena::li o cose da pagare in più, rispet~ cioè okay restituire i soldi per carità, pero' penali eccetera io ho letto il bando non c' è scritto nulla	pero' non ha mai sentito lei parlare di penali o cose da pagare in più rispet~ cioè okay restituire i soldi per carità pero' penali eccetera io ho letto il bando non c' è scritto nulla
37	TO028	87.06	89.816	2.756	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 lei non ha mai sentito parlare <di cose del genere>	lei non ha mai sentito parlare <di cose del genere>	lei non ha mai sentito parlare di cose del genere
38	TO026	91.153	92.267	1.114	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 no::=e:h	no::=e:h	no eh
39	TO026	92.866	102.078	9.212	True	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	1	21	 per questioni erasmus {P} no {P} e in altri casi che diciamo di in altri casi di borse di studio no? per l'[erasmus] e:::hm	per questioni erasmus {P} no {P} e in altri casi che diciamo di in altri casi di borse di studio no? per l'[erasmus] e:::hm	per questioni erasmus {P} no {P} e in altri casi che diciamo di in altri casi di borse di studio no per l'erasmus ehm
40	TO028	99.753	100.281	0.528	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [ah okay]	[ah okay]	ah okay
41	TO026	102.978	116.837	13.859	True	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0	39	 ci possono essere, ci sono, casi di rinuncia:: e::h {P} sono casi di rinuncia, cioè si rinuncia alla borsa da un certo punto in poi ma questo non comporta penali:: [sanzioni::] {P} e credo che neanche per la borsa [erasmus], no?	ci possono essere, ci sono, casi di rinuncia:: e::h {P} sono casi di rinuncia, cioè si rinuncia alla borsa da un certo punto in poi ma questo non comporta penali:: [sanzioni::] {P} e credo che neanche per la borsa [erasmus], no?	ci possono essere ci sono casi di rinuncia eh {P} sono casi di rinuncia cioè si rinuncia alla borsa da un certo punto in poi ma questo non comporta penali sanzioni {P} e credo che neanche per la borsa erasmus no
42	TO028	113.453	113.911	0.458	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [okay]	[okay]	okay
43	TO028	115.675	116.334	0.659	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [sì sì sì]	[sì sì sì]	sì sì sì
44	TO028	117.148	118.444	1.296	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 sì [penso]	sì [penso]	sì penso
45	TO026	117.735	121.131	3.396	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 [poi cosa suc]ceda alla borsa non [sapre:i ma,]	[poi cosa suc]ceda alla borsa non [sapre:i ma,]	poi cosa succeda alla borsa non saprei ma
46	TO028	120.227	129.418	9.191	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	 [no c' è scri]tto su sul bando che viene ridotta in modo proporzionale a:l~ alla rinuncia se sotto i tre mesi bisogna restituirla tutta,	[no c' è scri]tto su sul bando che viene ridotta in modo proporzionale a:l~ alla rinuncia se sotto i tre mesi bisogna restituirla tutta,	no c' è scritto su sul bando che viene ridotta in modo proporzionale al~ alla rinuncia se sotto i tre mesi bisogna restituirla tutta
47	TO028	130.461	135.755	5.294	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	 e:h=m:::h ad esempio io ho un' integrazione per l' isee basso,	e:h=m:::h ad esempio io ho un' integrazione per l' isee basso,	eh mh ad esempio io ho un' integrazione per l' isee basso
48	TO026	135.936	136.409	0.473	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 mhmh	mhmh	mhmh
49	TO028	136.755	145.803	9.048	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	23	 eh {P} quella invece: se non vengono conseguiti almeno due crediti per ogni mese che si sta all' estero non vien~ non viene [erogata]	eh {P} quella invece: se non vengono conseguiti almeno due crediti per ogni mese che si sta all' estero non vien~ non viene [erogata]	eh {P} quella invece se non vengono conseguiti almeno due crediti per ogni mese che si sta all' estero non vien~ non viene erogata
50	TO026	144.773	146.079	1.306	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	 [a:h ho capito] {P} eh	[a:h ho capito] {P} eh	ah ho capito {P} eh
51	TO028	146.209	151.215	5.006	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	14	 questo sì, pero' {P} penali non c' è scritto niente volevo solo una conferma che::	questo sì, pero' {P} penali non c' è scritto niente volevo solo una conferma che::	questo sì pero' {P} penali non c' è scritto niente volevo solo una conferma che
52	TO026	151.232	152.381	1.149	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	 ah beh no {P} [sì]	ah beh no {P} [sì]	ah beh no {P} sì
53	TO028	151.918	153.544	1.626	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	 [sì] {P} okay perfetto	[sì] {P} okay perfetto	sì {P} okay perfetto
54	TO026	154.728	156.496	1.768	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [pero' chieda] lo chieda anche dagli uffici sì sì	[pero' chieda] lo chieda anche dagli uffici sì sì	pero' chieda lo chieda anche dagli uffici sì sì
55	TO028	154.737	155.441	0.704	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [e::h]	[e::h]	eh
56	TO028	156.566	157.1	0.534	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 okay	okay	okay
57	TO028	157.722	161.188	3.466	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 allora xxx [ades~ adesso devo trovarre] le domande giu[ste,]	allora xxx [ades~ adesso devo trovarre] le domande giu[ste,]	allora xxx ades~ adesso devo trovarre le domande giuste
58	TO026	158.583	160.022	1.439	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [per tutte queste (questioni) amministrative,]	[per tutte queste (questioni) amministrative,]	per tutte queste questioni amministrative
59	TO026	160.88	165.082	4.202	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	13	 [le doma]nde giuste infatti infatti {P} abbi[amo già eliminato] una parte delle domande no?	[le doma]nde giuste infatti infatti {P} abbi[amo già eliminato] una parte delle domande no?	le domande giuste infatti infatti {P} abbiamo già eliminato una parte delle domande no
60	TO028	162.6	163.528	0.928	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [m::h]	[m::h]	mh
61	TO028	166.436	169.369	2.933	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	 okay {P} io vinco una borsa da nove mesi	okay {P} io vinco una borsa da nove mesi	okay {P} io vinco una borsa da nove mesi
62	TO026	169.639	169.84	0.201	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 sì	sì	sì
63	TO028	170.126	172.061	1.935	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 ma torno sicuramente dopo cinque	ma torno sicuramente dopo cinque	ma torno sicuramente dopo cinque
64	TO028	172.983	176.382	3.399	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 mi posso compilare il mio learn agreement pe:::r	mi posso compilare il mio learn agreement pe:::r	mi posso compilare il mio learn agreement per
65	TO026	176.514	178.71	2.196	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	 torna d[opo cinque], {P} e poi:::?	torna d[opo cinque], {P} e poi:::?	torna dopo cinque {P} e poi
66	TO028	176.853	177.626	0.773	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [o il trenta]	[o il trenta]	o il trenta
67	TO028	178.954	179.342	0.388	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 no.	no.	no
68	TO028	180.148	181.367	1.219	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 non posso più tornare	non posso più tornare	non posso più tornare
69	TO028	182.223	189.726	7.503	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	 perché ho un::=mh non posso per mo[tivi familiari] non posso più torna:rci, quindi finirei il primo semestre e poi tornerei	perché ho un::=mh non posso per mo[tivi familiari] non posso più torna:rci, quindi finirei il primo semestre e poi tornerei	perché ho un mh non posso per motivi familiari non posso più tornarci quindi finirei il primo semestre e poi tornerei
70	TO026	184.851	185.677	0.826	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [sì sì]	[sì sì]	sì sì
71	TO028	189.939	195.745	5.806	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	 mi posso compilare il learn agreement con soli trenta crediti o devo compilarlo con tutti i sessanta?	mi posso compilare il learn agreement con soli trenta crediti o devo compilarlo con tutti i sessanta?	mi posso compilare il learn agreement con soli trenta crediti o devo compilarlo con tutti i sessanta
72	TO026	197.786	199.703	1.917	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 prevede sessanta crediti::?	prevede sessanta crediti::?	prevede sessanta crediti
73	TO028	199.703	205.249	5.546	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	23	 eh no io tanto in realtà all' estero ci sto solo cinque mesi. pero' la borsa è da nove quindi il dubbio è	eh no io tanto in realtà all' estero ci sto solo cinque mesi. pero' la borsa è da nove quindi il dubbio è	eh no io tanto in realtà all' estero ci sto solo cinque mesi pero' la borsa è da nove quindi il dubbio è
74	TO026	205.319	212.16	6.841	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	 ma la borsa richiede che siano e::hm si siano superati degli esami per un totale di sessanta crediti? °no°	ma la borsa richiede che siano e::hm si siano superati degli esami per un totale di sessanta crediti? °no°	ma la borsa richiede che siano ehm si siano superati degli esami per un totale di sessanta crediti no
75	TO028	212.172	212.946	0.774	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 m:h no	m:h no	mh no
76	TO026	212.946	213.476	0.53	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 non credo	non credo	non credo
77	TO028	213.725	215.545	1.82	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 no pero' di solito un anno accademico,	no pero' di solito un anno accademico,	no pero' di solito un anno accademico
78	TO028	216.303	226.281	9.978	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	26	 son sessanta crediti quindi mi chiedevo se partendo con una borsa da nove mesi perché in realtà quando parto nessuno sa che rinuncio se non io	son sessanta crediti quindi mi chiedevo se partendo con una borsa da nove mesi perché in realtà quando parto nessuno sa che rinuncio se non io	son sessanta crediti quindi mi chiedevo se partendo con una borsa da nove mesi perché in realtà quando parto nessuno sa che rinuncio se non io
79	TO028	227.211	228.349	1.138	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 agli ultimi quattro mesi	agli ultimi quattro mesi	agli ultimi quattro mesi
80	TO026	228.349	229.759	1.41	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 sì sì sì [°sì°]	sì sì sì [°sì°]	sì sì sì sì
81	TO028	229.372	233.283	3.911	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	 [e:h] quindi {P} no io compilo con quanti crediti voglio	[e:h] quindi {P} no io compilo con quanti crediti voglio	eh quindi {P} no io compilo con quanti crediti voglio
82	TO026	234.095	234.778	0.683	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 io direi di sì	io direi di sì	io direi di sì
83	TO028	235.104	236.248	1.144	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 okay perfetto	okay perfetto	okay perfetto
84	TO026	236.919	241.484	4.565	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	 poi pero' appunto lei diciamo formalmente risulta al~ dov' è che va? non mi ri[cordo più,]	poi pero' appunto lei diciamo formalmente risulta al~ dov' è che va? non mi ri[cordo più,]	poi pero' appunto lei diciamo formalmente risulta al~ dov' è che va non mi ricordo più
85	TO028	241.269	242.224	0.955	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [e:h] alla uam	[e:h] alla uam	eh alla uam
86	TO028	243.214	244.921	1.707	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 e:h università autonoma di madrid	e:h università autonoma di madrid	eh università autonoma di madrid
87	TO026	244.921	245.352	0.431	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 ah ecco	ah ecco	ah ecco
88	TO028	245.429	245.741	0.312	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 sì	sì	sì
89	TO026	246.128	252.186	6.058	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	 e diciamo lei risulta in fondo in erasmus a madrid per tutti i nove me:si,	e diciamo lei risulta in fondo in erasmus a madrid per tutti i nove me:si,	e diciamo lei risulta in fondo in erasmus a madrid per tutti i nove mesi
90	TO026	253.3	256.362	3.062	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 [comunque no? o chiede una riduzione della borsa]	[comunque no? o chiede una riduzione della borsa]	comunque no o chiede una riduzione della borsa
91	TO028	253.325	262.374	9.049	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	31	 [m::h a me una volta che torna~ no no] chiedo una riduzione della borsa~ [to::rn]o, faccio tutte le procedure di rientro dopo cinque mesi e il secondo semestre lo faccio qua	[m::h a me una volta che torna~ no no] chiedo una riduzione della borsa~ [to::rn]o, faccio tutte le procedure di rientro dopo cinque mesi e il secondo semestre lo faccio qua	mh a me una volta che torna~ no no chiedo una riduzione della borsa~ torno faccio tutte le procedure di rientro dopo cinque mesi e il secondo semestre lo faccio qua
92	TO026	257.13	257.724	0.594	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [ah okay]	[ah okay]	ah okay
93	TO026	262.608	268.532	5.924	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	24	 ah quindi ah cioè di cui mi parlava prima cioè la rinuncia alla bor[sa sarebbe da]l quinto mese in poi no~[a:h ho ca]pito ho capito	ah quindi ah cioè di cui mi parlava prima cioè la rinuncia alla bor[sa sarebbe da]l quinto mese in poi no~[a:h ho ca]pito ho capito	ah quindi ah cioè di cui mi parlava prima cioè la rinuncia alla borsa sarebbe dal quinto mese in poi no~a:h ho capito ho capito
94	TO028	265.556	266.615	1.059	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [sì esatto]	[sì esatto]	sì esatto
95	TO028	267.229	267.903	0.674	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [esatto]	[esatto]	esatto
96	TO028	268.592	268.841	0.249	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 sì	sì	sì
97	TO026	269.332	269.713	0.381	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 sì sì	sì sì	sì sì
98	TO028	269.781	270.86	1.079	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 e::hm	e::hm	ehm
99	TO026	270.992	278.842	7.85	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	20	 no {P} allora diciamo per quanto riguarda la compilazione del learning agreement, secondo me puo' mettere trenta crediti pur diciamo e:::h	no {P} allora diciamo per quanto riguarda la compilazione del learning agreement, secondo me puo' mettere trenta crediti pur diciamo e:::h	no {P} allora diciamo per quanto riguarda la compilazione del learning agreement secondo me puo' mettere trenta crediti pur diciamo eh
100	TO028	278.842	280.021	1.179	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 università permettendo,	università permettendo,	università permettendo
101	TO026	280.982	285.96	4.978	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 sì. università di arrivo [permette]::ndo::, ma non credo le facciano problemi:,	sì. università di arrivo [permette]::ndo::, ma non credo le facciano problemi:,	sì università di arrivo permettendo ma non credo le facciano problemi
102	TO028	282.45	282.888	0.438	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [okay]	[okay]	okay
