tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
0	TO999	1.33	4.558	3.228	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	<allora:::> carla ti chiedo,	<allora:::> carla ti chiedo,	allora carla ti chiedo
1	TO999	4.94	6.161	1.221	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	come è fatta casa tua.	come è fatta casa tua.	come è fatta casa tua
2	TO083	7.278	12.545	5.267	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	come è fatta casa mia, allora i miei sono divorziati quindi ti descrivo casa di mia madre va bene?	come è fatta casa mia, allora i miei sono divorziati quindi ti descrivo casa di mia madre va bene?	come è fatta casa mia allora i miei sono divorziati quindi ti descrivo casa di mia madre va bene
3	TO083	13.526	15.068	1.542	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	è: al primo piano.	è: al primo piano.	è al primo piano
4	TO083	15.598	17.48	1.882	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	l' entrata è piuttosto losca.	l' entrata è piuttosto losca.	l' entrata è piuttosto losca
5	TO083	17.663	21.846	4.183	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	ci sono delle scale un po' sdrucciole: e molto buie è bruttissimo.	ci sono delle scale un po' sdrucciole: e molto buie è bruttissimo.	ci sono delle scale un po' sdrucciole e molto buie è bruttissimo
6	TO083	22.033	23.815	1.782	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e dici oddio dove sto entrando?	e dici oddio dove sto entrando?	e dici oddio dove sto entrando
7	TO083	24.153	24.95	0.797	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	poi entri,	poi entri,	poi entri
8	TO083	25.101	25.883	0.782	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e è bellissima.	e è bellissima.	e è bellissima
9	TO083	26.441	27.58	1.139	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	perché è molto luminosa,	perché è molto luminosa,	perché è molto luminosa
10	TO083	27.903	29.018	1.115	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	c' è il parquet bello,	c' è il parquet bello,	c' è il parquet bello
11	TO083	29.645	33.31	3.665	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	c' è:: una:=m:h una cucina unita alla sala,	c' è:: una:=m:h una cucina unita alla sala,	c' è una mh una cucina unita alla sala
12	TO083	33.446	37.285	3.839	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	non tanto grande però molto carina arredata sul rosso molto allegra,	non tanto grande però molto carina arredata sul rosso molto allegra,	non tanto grande però molto carina arredata sul rosso molto allegra
13	TO083	37.61	39.6	1.99	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e::h=mh lievemente etnica.	e::h=mh lievemente etnica.	eh mh lievemente etnica
14	TO083	39.683	40.84	1.157	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ma lievemente.	ma lievemente.	ma lievemente
15	TO083	41.596	45.0	3.404	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e::h=m:h po:i: ci: sono,	e::h=m:h po:i: ci: sono,	eh mh poi ci sono
16	TO083	45.346	50.84	5.494	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	il mare non si vede ma si intravede un pezzettino piccolo piccolo che lascia intravedere la possibilità del mare.	il mare non si vede ma si intravede un pezzettino piccolo piccolo che lascia intravedere la possibilità del mare.	il mare non si vede ma si intravede un pezzettino piccolo piccolo che lascia intravedere la possibilità del mare
17	TO083	51.325	51.84	0.515	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e[: quindi,]	e[: quindi,]	e quindi
18	TO999	51.415	53.035	1.62	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	[il mare lo] si vede perché sei di?	[il mare lo] si vede perché sei di?	il mare lo si vede perché sei di
19	TO083	53.105	53.933	0.828	True	1	0	0	1	0	0	False	False	False	False	False	_	0	1	1	2	sono di ((*nomepaese)).	sono di {nomepaese} .	sono di {nomepaese} .
20	TO999	54.008	54.471	0.463	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ah o[kay.]	ah o[kay.]	ah okay
21	TO083	54.248	57.84	3.592	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	[cioè] se ne vede u:na strisciolina minuscola non posso dire che sia vista mare,	[cioè] se ne vede u:na strisciolina minuscola non posso dire che sia vista mare,	cioè se ne vede una strisciolina minuscola non posso dire che sia vista mare
22	TO083	58.078	58.48	0.402	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	però,	però,	però
23	TO083	58.806	62.261	3.455	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	ti lascia intravedere la possibilità di mare quindi c' è un' idea di apertura,	ti lascia intravedere la possibilità di mare quindi c' è un' idea di apertura,	ti lascia intravedere la possibilità di mare quindi c' è un' idea di apertura
24	TO083	63.061	65.52	2.459	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e: poi c' è la stanza da letto di mia madre,	e: poi c' è la stanza da letto di mia madre,	e poi c' è la stanza da letto di mia madre
25	TO083	65.94	67.708	1.768	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	la stanza da letto di mia sorella,	la stanza da letto di mia sorella,	la stanza da letto di mia sorella
26	TO083	67.863	68.651	0.788	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e un bagnetto.	e un bagnetto.	e un bagnetto
27	TO999	69.23	69.65	0.42	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay.	okay.	okay
28	TO999	70.053	71.978	1.925	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e::: come mai dici etnica?	e::: come mai dici etnica?	e come mai dici etnica
29	TO083	72.89	81.866	8.976	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	e:tnica perché: da qualche viaggio dei miei tipo in cambogia in tailandia abbiam portato magari::=m:h=un tappeto appeso al muro: oppure un quadro,	e:tnica perché: da qualche viaggio dei miei tipo in cambogia in tailandia abbiam portato magari::=m:h=un tappeto appeso al muro: oppure un quadro,	etnica perché da qualche viaggio dei miei tipo in cambogia in tailandia abbiam portato magari mh un tappeto appeso al muro oppure un quadro
30	TO083	82.538	84.815	2.277	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	qualche piccolo elemento ma non è troppo.	qualche piccolo elemento ma non è troppo.	qualche piccolo elemento ma non è troppo
31	TO999	85.275	85.75	0.475	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay.	okay.	okay
32	TO999	85.911	86.898	0.987	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e ti piace quella casa?	e ti piace quella casa?	e ti piace quella casa
33	TO083	87.341	88.008	0.667	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	molto.	molto.	molto
34	TO083	88.24	91.786	3.546	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	molto purtroppo è in affitto quindi l' anno prossimo cambierà però sì.	molto purtroppo è in affitto quindi l' anno prossimo cambierà però sì.	molto purtroppo è in affitto quindi l' anno prossimo cambierà però sì
35	TO083	91.8	92.508	0.708	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	mi piace molto.	mi piace molto.	mi piace molto
36	TO999	94.881	101.023	6.142	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	ma:=m:h hai sempre: vissuto nella stanza da sola quindi sei abituata ad avere una tua stanz[a con le tue cose,]	ma:=m:h hai sempre: vissuto nella stanza da sola quindi sei abituata ad avere una tua stanz[a con le tue cose,]	ma mh hai sempre vissuto nella stanza da sola quindi sei abituata ad avere una tua stanza con le tue cose
37	TO083	99.895	103.005	3.11	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	[no in realtà] io ho sempre abitato a casa di mio padre.	[no in realtà] io ho sempre abitato a casa di mio padre.	no in realtà io ho sempre abitato a casa di mio padre
38	TO999	103.005	103.426	0.421	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh,	mhmh,	mhmh
39	TO083	103.935	106.765	2.83	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	per questioni: (.) diplomatiche:,	per questioni: {P} diplomatiche:,	per questioni {P} diplomatiche
40	TO083	106.915	113.543	6.628	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	26	e::h conseguenti al divorzio però:: a casa di mia madre non ho una camera mia cioè c' è camera di mia sorella e io dormo lì.	e::h conseguenti al divorzio però:: a casa di mia madre non ho una camera mia cioè c' è camera di mia sorella e io dormo lì.	eh conseguenti al divorzio però a casa di mia madre non ho una camera mia cioè c' è camera di mia sorella e io dormo lì
41	TO083	114.05	116.911	2.861	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	o con mia sorella o nel lettone con mia madre a seconda.	o con mia sorella o nel lettone con mia madre a seconda.	o con mia sorella o nel lettone con mia madre a seconda
42	TO999	117.711	119.851	2.14	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	ho capito. e la tua stanza quindi come è fatta?	ho capito. e la tua stanza quindi come è fatta?	ho capito e la tua stanza quindi come è fatta
43	TO083	120.325	122.168	1.843	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	la mia a casa di mio padre,	la mia a casa di mio padre,	la mia a casa di mio padre
44	TO083	122.556	123.423	0.867	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	si vede il mare.	si vede il mare.	si vede il mare
45	TO083	124.785	128.691	3.906	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	è piuttosto etnica perché ai tempi ero molto presa bene.	è piuttosto etnica perché ai tempi ero molto presa bene.	è piuttosto etnica perché ai tempi ero molto presa bene
46	TO999	128.691	129.071	0.38	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh,	mhmh,	mhmh
47	TO083	129.571	132.588	3.017	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e::h=m::h c' è u:n letto,	e::h=m::h c' è u:n letto,	eh mh c' è un letto
48	TO083	133.178	135.777	2.599	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	con un copriletto che avevano con mhmh,	con un copriletto che avevano con mhmh,	con un copriletto che avevano con mhmh
49	TO083	136.055	138.508	2.453	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	un copriletto fatto della stoffa,	un copriletto fatto della stoffa,	un copriletto fatto della stoffa
50	TO083	139.411	143.28	3.869	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	che avevano comprato i miei genitori vent' anni fa in viaggio di nozze in tailandia,	che avevano comprato i miei genitori vent' anni fa in viaggio di nozze in tailandia,	che avevano comprato i miei genitori vent' anni fa in viaggio di nozze in tailandia
51	TO083	143.51	145.116	1.606	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	molto molto bella blu e rossa.	molto molto bella blu e rossa.	molto molto bella blu e rossa
52	TO083	146.028	147.521	1.493	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	poi c' è una scrivania di legno,	poi c' è una scrivania di legno,	poi c' è una scrivania di legno
53	TO083	148.18	150.188	2.008	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	appeso al muro un tappeto,	appeso al muro un tappeto,	appeso al muro un tappeto
54	TO083	150.678	154.04	3.362	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	un armadio bianco sempre incasinato ed è sempre molto disordinata.	un armadio bianco sempre incasinato ed è sempre molto disordinata.	un armadio bianco sempre incasinato ed è sempre molto disordinata
55	TO999	154.77	155.335	0.565	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay,	okay,	okay
56	TO999	155.885	158.425	2.54	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e:: qual è la tua stanza preferita della casa?	e:: qual è la tua stanza preferita della casa?	e qual è la tua stanza preferita della casa
57	TO999	159.601	162.933	3.332	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	come tipo di ambiente non [m:h specif]ico su casa tua.	come tipo di ambiente non [m:h specif]ico su casa tua.	come tipo di ambiente non mh specifico su casa tua
58	TO083	161.061	161.793	0.732	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[e::h,]	[e::h,]	eh
59	TO083	163.766	165.055	1.289	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	la cucina perché si mangia.	la cucina perché si mangia.	la cucina perché si mangia
60	TO999	165.331	165.935	0.604	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay,	okay,	okay
61	TO999	166.686	170.011	3.325	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	e quindi cosa deve avere per te una cucina: cioè [quali xx,]	e quindi cosa deve avere per te una cucina: cioè [quali xx,]	e quindi cosa deve avere per te una cucina cioè quali xx
62	TO083	169.251	170.046	0.795	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[la luce,]	[la luce,]	la luce
63	TO999	170.435	170.876	0.441	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay,	okay,	okay
64	TO083	171.653	172.831	1.178	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e:: il bollitore,	e:: il bollitore,	e il bollitore
65	TO083	173.405	174.966	1.561	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	perché: mi sfondo di tisane.	perché: mi sfondo di tisane.	perché mi sfondo di tisane
66	TO083	175.898	177.61	1.712	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:::h,	e:::h,	eh
67	TO083	178.708	179.228	0.52	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	basta.	basta.	basta
68	TO999	180.978	181.633	0.655	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	e (.) okay.	e {P} okay.	e {P} okay
69	TO999	181.688	184.536	2.848	True	1	0	0	1	0	0	False	False	False	False	False	_	0	1	1	10	quindi tu hai sempre vissuto a ((*nomepaese))? non vivi a torino,	quindi tu hai sempre vissuto a {nomepaese} ? non vivi a torino,	quindi tu hai sempre vissuto a {nomepaese} ? non vivi a torino
70	TO083	184.94	191.144	6.204	True	0	0	0	0	0	0	False	False	False	False	True	72=0.001,71=0.356	0	0	0	22	no non è vero m:::h adesso a~ abito a torino solo c[he ho] cambiato tante case da studentessa quindi non ho un,	no non è vero m:::h adesso a~ abito a torino solo c[he ho] cambiato tante case da studentessa quindi non ho un,	no non è vero mh adesso a~ abito a torino solo che ho cambiato tante case da studentessa quindi non ho un
71	TO999	188.225	188.581	0.356	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[ah.]	[ah.]	ah
72	TO999	191.143	195.221	4.078	True	0	0	0	0	0	0	False	False	False	False	True	70=0.001,73=1.645	0	0	0	14	ah okay e parlami un po' delle case dove hai vissuto [xx xx xxnte.]	ah okay e parlami un po' delle case dove hai vissuto [xx xx xxnte.]	ah okay e parlami un po' delle case dove hai vissuto xx xx xxnte
73	TO083	193.558	195.203	1.645	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[le case dove ho vissuto,]	[le case dove ho vissuto,]	le case dove ho vissuto
74	TO083	195.258	195.805	0.547	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	allora,	allora,	allora
75	TO083	196.566	197.841	1.275	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e: il primo anno,	e: il primo anno,	e il primo anno
76	TO083	198.001	200.136	2.135	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	a torino ho vissuto in casa,	a torino ho vissuto in casa,	a torino ho vissuto in casa
77	TO083	200.783	205.82	5.037	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	e::h co:n m:h mh eh due ragazze di cu[neo che] erano due universitarie sorelle,	e::h co:n m:h mh eh due ragazze di cu[neo che] erano due universitarie sorelle,	eh con mh mh eh due ragazze di cuneo che erano due universitarie sorelle
78	TO999	203.766	204.28	0.514	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh,]	[mhmh,]	mhmh
79	TO083	206.206	209.177	2.971	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	loro erano le proprietarie della casa e mi affittavano una [camera].	loro erano le proprietarie della casa e mi affittavano una [camera].	loro erano le proprietarie della casa e mi affittavano una camera
80	TO999	208.708	209.185	0.477	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh,]	[mhmh,]	mhmh
81	TO083	209.565	214.668	5.103	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	la camera era già arredata con quadri di anne geddes abbastanza insopportabili.	la camera era già arredata con quadri di anne geddes abbastanza insopportabili.	la camera era già arredata con quadri di anne geddes abbastanza insopportabili
82	TO083	215.038	216.2	1.162	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	però: io vabbè,	però: io vabbè,	però io vabbè
83	TO999	216.2	217.255	1.055	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ma chi è quella dei bambi[ni?]	ma chi è quella dei bambi[ni?]	ma chi è quella dei bambini
84	TO083	217.105	218.165	1.06	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[s]ì quella dei bambini.	[s]ì quella dei bambini.	sì quella dei bambini
85	TO083	218.366	224.13	5.764	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	era verde shocking co:n con=mh ste:: le mh questi bambini appesi,	era verde shocking co:n con=mh ste:: le mh questi bambini appesi,	era verde shocking con con mh ste le mh questi bambini appesi
86	TO083	224.413	226.666	2.253	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	cioè cose che io non avrei scelto mai nella vita.	cioè cose che io non avrei scelto mai nella vita.	cioè cose che io non avrei scelto mai nella vita
87	TO999	226.805	227.048	0.243	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	beh,	beh,	beh
88	TO083	227.391	231.833	4.442	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	però però mi ero affezionata poi anche perché era la mia prima camera da universitaria quindi,	però però mi ero affezionata poi anche perché era la mia prima camera da universitaria quindi,	però però mi ero affezionata poi anche perché era la mia prima camera da universitaria quindi
89	TO083	231.85	233.008	1.158	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	mi emozionava l' idea.	mi emozionava l' idea.	mi emozionava l' idea
90	TO083	233.405	236.418	3.013	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	un materasso <scomossimo> una roba proprio illegale.	un materasso <scomossimo> una roba proprio illegale.	un materasso scomossimo una roba proprio illegale
91	TO083	237.351	238.726	1.375	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e::h=mh,	e::h=mh,	eh mh
92	TO083	238.903	244.636	5.733	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	ma quella casa in realtà ero stat~ cioè benissimo anche perché era il primo anno ero molto timida poi ripensandoci,	ma quella casa in realtà ero stat~ cioè benissimo anche perché era il primo anno ero molto timida poi ripensandoci,	ma quella casa in realtà ero stat~ cioè benissimo anche perché era il primo anno ero molto timida poi ripensandoci
93	TO083	244.99	248.755	3.765	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	per essere che comunque pagavo l' affitto della camera mi sentivo molto ospite.	per essere che comunque pagavo l' affitto della camera mi sentivo molto ospite.	per essere che comunque pagavo l' affitto della camera mi sentivo molto ospite
94	TO083	249.026	251.176	2.15	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	cioè: quando invitavo il fidanzato,	cioè: quando invitavo il fidanzato,	cioè quando invitavo il fidanzato
95	TO083	251.67	259.38	7.71	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	32	mi veniva sempre da chiedere il permesso quasi come se lo chiedessi a dei genitori per il fatto che loro [erano] le proprietarie poi erano sorelle quindi mi sentivo sempre un po'	mi veniva sempre da chiedere il permesso quasi come se lo chiedessi a dei genitori per il fatto che loro [erano] le proprietarie poi erano sorelle quindi mi sentivo sempre un po'	mi veniva sempre da chiedere il permesso quasi come se lo chiedessi a dei genitori per il fatto che loro erano le proprietarie poi erano sorelle quindi mi sentivo sempre un po'
96	TO999	255.911	256.351	0.44	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[certo.]	[certo.]	certo
97	TO083	259.84	261.276	1.436	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	poi invece il secondo anno,	poi invece il secondo anno,	poi invece il secondo anno
98	TO083	261.743	264.276	2.533	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	ero andata a vivere in una casa che ho amato alla follia,	ero andata a vivere in una casa che ho amato alla follia,	ero andata a vivere in una casa che ho amato alla follia
99	TO083	264.711	265.473	0.762	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	in corso regina,	in corso regina,	in corso regina
100	TO083	266.36	268.51	2.15	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	co:n la sorella del mio ex fidanzato.	co:n la sorella del mio ex fidanzato.	con la sorella del mio ex fidanzato
101	TO999	268.979	269.498	0.519	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay.	okay.	okay
102	TO083	269.868	270.75	0.882	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	eravamo in due,	eravamo in due,	eravamo in due
103	TO083	271.61	272.5	0.89	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	c' e:ra:,	c' e:ra:,	c' era
104	TO083	272.698	274.781	2.083	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e::h=mh la sala,	e::h=mh la sala,	eh mh la sala
105	TO083	275.068	277.833	2.765	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	poi camera mia tutta gialla bella molto allegra.	poi camera mia tutta gialla bella molto allegra.	poi camera mia tutta gialla bella molto allegra
